Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
0.51731535125548,-0.6316654485622198,-0.2122628842199773,-0.1161590979506214,-0.2006428045241513,-0.0378672999621056,-0.3677120242658069,-0.1372754797986182,-0.3465170539254756,-0.4063988829880302,-0.4954932216329944,0.0359891959501831,-0.4903105595463167,-0.472907141449329,-0.0107963973049554,0.1857886962961247,-0.3948217934245122,-0.5100559077073202,-0.5559651318936073,-0.1298911228836659,-0.6087524994254718,-0.385274396574154,-0.4937309703795446,-0.5530103726891822,-0.1899786601454763,-0.3944199864981791,-0.2820798960440963,-0.2837122017918778,-0.3373274016287065,-0.174765521948929,-0.2437213456540404,0.0,0.0,0.0,-0.1996596738716281,-0.1230720315039343,0.0782398500905107,0.3850009534626069,-0.1640785956721393,-0.512803102032931,-0.5397669673317287,-0.506628873943715,-0.381818368752617,-0.1737485136271575,-0.2437213456540404,-0.0044993493286516,0.6587399748206112,-0.5585083171305234,-0.247395380445272,0.0,-0.0047189621634682,0.9211911279056438,-0.5367544640251015,-0.3465170539254756,-0.4903105595463167,-0.1996596738716281,0.0,0.0,0.0,0.0,0.0,0.0,-0.2122628842199773,-0.2006428045241513,-0.1161590979506214,-0.0378939351396026,0.8640460794951795,-0.4803542420386005,-0.3986115028223142,1.6402879879985035,-0.2906633247293435,-0.1714445591322536,-0.2981841950026835,-0.238260666445558,-0.4526400792726688,-0.2468351001634155,-0.4902940428985123,-0.4166047277902857,anomaly
47718,0.0005500316619873047,2,0,156,0,90,66,78.0,12.0,0,0,0,0,283620.0364109233,3636.1543129605548,0.0005271434783935547,0.0,0.0005271434783935547,0.0005271434783935547,0.0005271434783935547,0.0005271434783935547,0.0,0.0005271434783935547,0.0005271434783935547,0,0,0,0,0,0,0,0,0,0,0,3636.1543129605548,0,66,90,78.0,12.0,144.0,0,0,0,0,0,0,0,0,0,78.0,78.0,0,0,0,0,0,0,0,0,2,156,0,0,0,0,2,66,0,0,0,0,0,0,0,0,normal,normal
48094,2.09808349609375e-05,1,0,77,0,77,77,77.0,0.0,0,0,0,0,3670016.0,47662.545454545456,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,47662.545454545456,0,77,77,77.0,0.0,0.0,0,0,0,0,0,0,0,0,0,77.0,77.0,0,0,0,0,0,0,0,0,1,77,0,0,0,0,1,77,0,0,0,0,0,0,0,0,normal,normal
443,0.13416695594787598,2,0,160,0,94,66,80.0,14.0,0,0,0,0,1192.5440125671496,14.906800157089368,0.1341538429260254,0.0,0.1341538429260254,0.1341538429260254,0.1341538429260254,0.1341538429260254,0.0,0.1341538429260254,0.1341538429260254,0,0,0,0,0,0,0,0,0,0,0,14.906800157089368,0,66,94,80.0,14.0,196.0,0,0,0,0,0,0,0,0,0,80.0,80.0,0,0,0,0,0,0,0,0,2,160,0,0,0,0,2,66,0,0,0,0,0,0,0,0,normal,normal
4070,0.10985994338989258,2,0,143,0,77,66,71.5,5.5,0,0,0,0,1301.6573246583011,18.204997547668547,0.1098470687866211,0.0,0.1098470687866211,0.1098470687866211,0.1098470687866211,0.1098470687866211,0.0,0.1098470687866211,0.1098470687866211,0,0,0,0,0,0,0,0,0,0,0,18.204997547668547,0,66,77,71.5,5.5,30.25,0,0,0,0,0,0,0,0,0,71.5,71.5,0,0,0,0,0,0,0,0,2,143,0,0,0,0,2,66,0,0,0,0,0,0,0,0,normal,normal
443,3.886222839355469e-05,1,0,109,0,109,109,109.0,0.0,0,0,0,0,2804779.975460123,25731.9263803681,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,25731.9263803681,0,109,109,109.0,0.0,0.0,0,0,0,0,0,0,0,0,0,109.0,109.0,0,0,0,0,0,0,0,0,1,109,0,0,0,0,1,109,0,0,0,0,0,0,0,0,normal,normal
41492,3.910064697265625e-05,1,0,66,0,66,66,66.0,0.0,0,0,0,0,1687951.6097560977,25575.024390243903,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,25575.024390243903,0,66,66,66.0,0.0,0.0,0,0,0,0,0,0,0,0,0,66.0,66.0,0,0,0,0,0,0,0,0,1,66,0,0,0,0,1,66,0,0,0,0,0,0,0,0,normal,normal
41492,0.0006070137023925781,2,0,172,0,106,66,86.0,20.0,0,0,0,0,283354.3943440691,3294.818538884525,0.0005831718444824219,0.0,0.0005831718444824219,0.0005831718444824219,0.0005831718444824219,0.0005831718444824219,0.0,0.0005831718444824219,0.0005831718444824219,0,0,0,0,0,0,0,0,0,0,0,3294.818538884525,0,66,106,86.0,20.0,400.0,0,0,0,0,0,0,0,0,0,86.0,86.0,0,0,0,0,0,0,0,0,2,172,0,0,0,0,2,66,0,0,0,0,0,0,0,0,normal,normal
443,0.10819101333618164,2,0,175,0,109,66,87.5,21.5,0,0,0,0,1617.5095749979066,18.485823714261787,0.1081700325012207,0.0,0.1081700325012207,0.1081700325012207,0.1081700325012207,0.1081700325012207,0.0,0.1081700325012207,0.1081700325012207,0,0,0,0,0,0,0,0,0,0,0,18.485823714261787,0,66,109,87.5,21.5,462.25,0,0,0,0,0,0,0,0,0,87.5,87.5,0,0,0,0,0,0,0,0,2,175,0,0,0,0,2,66,0,0,0,0,0,0,0,0,normal,normal
-0.2847699167293552,2.154104075192838,-0.0053166826595497,0.0103370803185216,-0.0541587662139773,0.1159235065746594,0.4071134534023711,-0.1372754797986182,0.1800440736841355,0.6023485377560168,2.8662643123989726,-0.1942429668314194,1.923400024303624,2.536886838738549,-0.0204679710862126,-0.1624412718579432,0.5304413341756008,2.0143618236645624,2.5932075905857457,-0.1298996051729546,2.15609129023658,0.8383212722053331,2.985932763310345,2.592273653503192,-0.1899784677748181,3.103900136178245,0.9741770576574588,3.274136778403046,3.600928602359761,-0.1747594720492711,-0.2437213456540404,0.0,0.0,0.0,-0.038419647181616,0.0213862650321239,-0.1277712125543068,-0.1761330498523476,-0.1640785956721393,2.837894462433951,1.9671243872885928,2.4997633957307728,2.3555206536731257,5.807201669148269,-0.2437213456540404,-0.0044993493286516,-1.5234730783141015,-0.5585083171305234,-0.247395380445272,0.0,-0.0047189621634682,0.9211911279056438,1.9275779516258928,0.1800440736841355,1.923400024303624,-0.038419647181616,0.0,0.0,0.0,0.0,0.0,0.0,-0.0053166826595497,-0.0541587662139773,0.0103370803185216,0.1160093933334981,-1.2493046334055822,-0.4591243402941479,0.0124768306426697,-1.5560141805920331,-0.2831214341431465,-0.1714445591322536,-0.2919581994450859,-0.2301071977144551,2.757170830170141,-0.2468351001634155,2.5943573991540085,2.808409213829005,anomaly
53,3.790855407714844e-05,1,0,83,0,83,83,83.0,0.0,0,0,0,0,2189479.4465408805,26379.270440251574,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,26379.270440251574,0,83,83,83.0,0.0,0.0,0,0,0,0,0,0,0,0,0,83.0,83.0,0,0,0,0,0,0,0,0,1,83,0,0,0,0,1,83,0,0,0,0,0,0,0,0,normal,normal
53,0.0005478858947753906,2,0,166,0,83,83,83.0,0.0,0,0,0,0,302982.7954743255,3650.3951261966927,0.0005319118499755859,0.0,0.0005319118499755859,0.0005319118499755859,0.0005319118499755859,0.0005319118499755859,0.0,0.0005319118499755859,0.0005319118499755859,0,0,0,0,0,0,0,0,0,0,0,3650.3951261966927,0,83,83,83.0,0.0,0.0,0,0,0,0,0,0,0,0,0,83.0,83.0,0,0,0,0,0,0,0,0,2,166,0,0,0,0,2,83,0,0,0,0,0,0,0,0,normal,normal
49945,2.7894973754882812e-05,1,0,143,0,143,143,143.0,0.0,0,0,0,0,5126371.555555556,35848.75213675214,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,35848.75213675214,0,143,143,143.0,0.0,0.0,0,0,0,0,0,0,0,0,0,143.0,143.0,0,0,0,0,0,0,0,0,1,143,0,0,0,0,1,143,0,0,0,0,0,0,0,0,normal,normal
49945,0.0009429454803466797,2,0,298,0,155,143,149.0,6.0,0,0,0,0,316030.9967130215,2121.0134007585334,0.0009150505065917969,0.0,0.0009150505065917969,0.0009150505065917969,0.0009150505065917969,0.0009150505065917969,0.0,0.0009150505065917969,0.0009150505065917969,0,0,0,0,0,0,0,0,0,0,0,2121.0134007585334,0,143,155,149.0,6.0,36.0,0,0,0,0,0,0,0,0,0,149.0,149.0,0,0,0,0,0,0,0,0,2,298,0,0,0,0,2,143,0,0,0,0,0,0,0,0,normal,normal
443,1.9073486328125e-05,1,0,1292,0,1292,1292,1292.0,0.0,0,0,0,0,67738009.6,52428.8,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,52428.8,0,1292,1292,1292.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1292.0,1292.0,0,0,0,0,0,0,0,0,1,1292,0,0,0,0,1,1292,0,0,0,0,0,0,0,0,normal,normal
443,0.0003180503845214844,2,0,2584,0,1292,1292,1292.0,0.0,0,0,0,0,8124498.902548726,6288.311844077961,0.0003020763397216797,0.0,0.0003020763397216797,0.0003020763397216797,0.0003020763397216797,0.0003020763397216797,0.0,0.0003020763397216797,0.0003020763397216797,0,0,0,0,0,0,0,0,0,0,0,6288.311844077961,0,1292,1292,1292.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1292.0,1292.0,0,0,0,0,0,0,0,0,2,2584,0,0,0,0,2,1292,0,0,0,0,0,0,0,0,normal,normal
48137,3.0994415283203125e-05,1,0,82,0,82,82,82.0,0.0,0,0,0,0,2645637.9076923076,32263.876923076925,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,32263.876923076925,0,82,82,82.0,0.0,0.0,0,0,0,0,0,0,0,0,0,82.0,82.0,0,0,0,0,0,0,0,0,1,82,0,0,0,0,1,82,0,0,0,0,0,0,0,0,normal,normal
48137,0.0005350112915039062,2,0,1374,0,1292,82,687.0,605.0,0,0,0,0,2568170.0962566845,3738.2388591800354,0.0005159378051757812,0.0,0.0005159378051757812,0.0005159378051757812,0.0005159378051757812,0.0005159378051757812,0.0,0.0005159378051757812,0.0005159378051757812,0,0,0,0,0,0,0,0,0,0,0,3738.2388591800354,0,82,1292,687.0,605.0,366025.0,0,0,0,0,0,0,0,0,0,687.0,687.0,0,0,0,0,0,0,0,0,2,1374,0,0,0,0,2,82,0,0,0,0,0,0,0,0,normal,normal
48137,0.0009310245513916016,3,0,2666,0,1292,82,888.6666666666666,570.3994701571482,0,0,0,0,2863512.026632522,3222.256594110115,0.00045800209045410156,5.793571472167969e-05,0.0005159378051757812,0.0004000663757324219,0.0009160041809082031,0.00045800209045410156,5.793571472167969e-05,0.0005159378051757812,0.0004000663757324219,0,0,0,0,0,0,0,0,0,0,0,3222.256594110115,0,82,1292,888.6666666666666,570.3994701571482,325355.55555555545,0,0,0,0,0,0,0,0,0,888.6666666666666,888.6666666666666,0,0,0,0,0,0,0,0,3,2666,0,0,0,0,3,82,0,0,0,0,0,0,0,0,normal,normal
443,0.10362815856933594,3,0,2788,0,1292,204,929.3333333333334,512.8881186206424,0,0,0,0,26903.88441221402,28.949660414864443,0.05180799961090088,0.0515059232711792,0.10331392288208008,0.0003020763397216797,0.10361599922180176,0.05180799961090088,0.0515059232711792,0.10331392288208008,0.0003020763397216797,0,0,0,0,0,0,0,0,0,0,0,28.949660414864443,0,204,1292,929.3333333333334,512.8881186206424,263054.2222222222,0,0,0,0,0,0,0,0,0,929.3333333333334,929.3333333333334,0,0,0,0,0,0,0,0,3,2788,0,0,0,0,3,204,0,0,0,0,0,0,0,0,normal,normal
443,0.10391616821289062,4,0,4006,0,1292,204,1001.5,461.4268631105042,0,0,0,0,38550.305201718,38.49256635218971,0.03463371594746908,0.04856424054845746,0.10331392288208008,0.00028514862060546875,0.10390114784240723,0.03463371594746908,0.04856424054845746,0.10331392288208008,0.00028514862060546875,0,0,0,0,0,0,0,0,0,0,0,38.49256635218971,0,204,1292,1001.5,461.4268631105042,212914.74999999997,0,0,0,0,0,0,0,0,0,1001.5,1001.5,0,0,0,0,0,0,0,0,4,4006,0,0,0,0,4,204,0,0,0,0,0,0,0,0,normal,normal
48137,0.10214090347290039,4,0,3226,0,1292,82,806.5,514.0727088651954,0,0,0,0,31583.820881865504,39.16158819822133,0.03403902053833008,0.047490755286594466,0.10120105743408203,0.0004000663757324219,0.10211706161499023,0.03403902053833008,0.047490755286594466,0.10120105743408203,0.0004000663757324219,0,0,0,0,0,0,0,0,0,0,0,39.16158819822133,0,82,1292,806.5,514.0727088651954,264270.74999999994,0,0,0,0,0,0,0,0,0,806.5,806.5,0,0,0,0,0,0,0,0,4,3226,0,0,0,0,4,82,0,0,0,0,0,0,0,0,normal,normal
48137,0.10252189636230469,5,0,3389,0,1292,82,677.8,526.9453102552485,0,0,0,0,33056.35303529237,48.770069394057785,0.025626778602600098,0.0436328582770389,0.10120105743408203,0.00039005279541015625,0.10250711441040039,0.025626778602600098,0.0436328582770389,0.10120105743408203,0.00039005279541015625,0,0,0,0,0,0,0,0,0,0,0,48.770069394057785,0,82,1292,677.8,526.9453102552485,277671.3600000001,0,0,0,0,0,0,0,0,0,677.8,677.8,0,0,0,0,0,0,0,0,5,3389,0,0,0,0,5,82,0,0,0,0,0,0,0,0,normal,normal
48137,0.10283899307250977,6,0,3458,0,1292,69,576.3333333333334,531.855452376134,0,0,0,0,33625.377852171616,58.343628430604305,0.020565176010131837,0.04031799028170496,0.10120105743408203,0.00031876564025878906,0.10282588005065918,0.020565176010131837,0.04031799028170496,0.10120105743408203,0.00031876564025878906,0,0,0,0,0,0,0,0,0,0,0,58.343628430604305,0,69,1292,576.3333333333334,531.855452376134,282870.2222222222,0,0,0,0,0,0,0,0,0,576.3333333333334,576.3333333333334,0,0,0,0,0,0,0,0,6,3458,0,0,0,0,6,69,0,0,0,0,0,0,0,0,normal,normal
443,0.20557498931884766,5,0,4080,0,1292,74,816.0,554.9529709804247,0,0,0,0,19846.77228255575,24.322024856073224,0.05139005184173584,0.051099789362000395,0.10331392288208008,0.00028514862060546875,0.20556020736694336,0.05139005184173584,0.051099789362000395,0.10331392288208008,0.00028514862060546875,0,0,0,0,0,0,0,0,0,0,0,24.322024856073224,0,74,1292,816.0,554.9529709804247,307972.80000000005,0,0,0,0,0,0,0,0,0,816.0,816.0,0,0,0,0,0,0,0,0,5,4080,0,0,0,0,5,74,0,0,0,0,0,0,0,0,normal,normal
48137,0.10873007774353027,7,0,4142,0,1292,69,591.7142857142857,493.84170809386,0,0,0,0,38094.33494354749,64.37960999633809,0.018117984135945637,0.03720968544131749,0.10120105743408203,0.00031876564025878906,0.10870790481567383,0.018117984135945637,0.03720968544131749,0.10120105743408203,0.00031876564025878906,0,0,0,0,0,0,0,0,0,0,0,64.37960999633809,0,69,1292,591.7142857142857,493.84170809386,243879.63265306124,0,0,0,0,0,0,0,0,0,591.7142857142857,591.7142857142857,0,0,0,0,0,0,0,0,7,4142,0,0,0,0,7,69,0,0,0,0,0,0,0,0,normal,normal
443,0.2116231918334961,6,0,4157,0,1292,74,692.8333333333334,576.6230474832661,0,0,0,0,19643.404694844143,28.352280050292244,0.04232082366943359,0.04917269950732591,0.10331392288208008,0.00028514862060546875,0.21160411834716797,0.04232082366943359,0.04917269950732591,0.10331392288208008,0.00028514862060546875,0,0,0,0,0,0,0,0,0,0,0,28.352280050292244,0,74,1292,692.8333333333334,576.6230474832661,332494.13888888893,0,0,0,0,0,0,0,0,0,692.8333333333334,692.8333333333334,0,0,0,0,0,0,0,0,6,4157,0,0,0,0,6,74,0,0,0,0,0,0,0,0,normal,normal
48137,0.2203669548034668,8,0,4208,0,1292,66,526.0,493.58206004675657,0,0,0,0,19095.42201439814,36.303083677563,0.03147772380283901,0.04751486262284024,0.11163616180419922,0.00031876564025878906,0.22034406661987305,0.03147772380283901,0.04751486262284024,0.11163616180419922,0.00031876564025878906,0,0,0,0,0,0,0,0,0,0,0,36.303083677563,0,66,1292,526.0,493.58206004675657,243623.25,0,0,0,0,0,0,0,0,0,526.0,526.0,0,0,0,0,0,0,0,0,8,4208,0,0,0,0,8,66,0,0,0,0,0,0,0,0,normal,normal
80,10.239880084991455,2,0,132,0,66,66,66.0,0.0,0,0,0,0,12.890775956787989,0.19531478722406045,10.239845991134644,0.0,10.239845991134644,10.239845991134644,10.239845991134644,10.239845991134644,0.0,10.239845991134644,10.239845991134644,0,0,0,0,0,0,0,0,0,0,0,0.19531478722406045,0,66,66,66.0,0.0,0.0,0,0,0,0,0,0,0,0,0,66.0,66.0,0,0,0,0,0,0,0,0,2,132,0,0,0,0,2,66,0,0,0,0,0,0,0,0,normal,normal
48486,10.239341020584106,2,0,132,0,66,66,66.0,0.0,0,0,0,0,12.891454609690303,0.19532506984379247,10.239307165145874,0.0,10.239307165145874,10.239307165145874,10.239307165145874,10.239307165145874,0.0,10.239307165145874,10.239307165145874,0,0,0,0,0,0,0,0,0,0,0,0.19532506984379247,0,66,66,66.0,0.0,0.0,0,0,0,0,0,0,0,0,0,66.0,66.0,0,0,0,0,0,0,0,0,2,132,0,0,0,0,2,66,0,0,0,0,0,0,0,0,normal,normal
443,3.695487976074219e-05,1,0,135,0,135,135,135.0,0.0,0,0,0,0,3653103.4838709678,27060.025806451613,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,27060.025806451613,0,135,135,135.0,0.0,0.0,0,0,0,0,0,0,0,0,0,135.0,135.0,0,0,0,0,0,0,0,0,1,135,0,0,0,0,1,135,0,0,0,0,0,0,0,0,normal,normal
37994,4.38690185546875e-05,1,0,66,0,66,66,66.0,0.0,0,0,0,0,1504478.608695652,22795.130434782608,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22795.130434782608,0,66,66,66.0,0.0,0.0,0,0,0,0,0,0,0,0,0,66.0,66.0,0,0,0,0,0,0,0,0,1,66,0,0,0,0,1,66,0,0,0,0,0,0,0,0,normal,normal
